"RID","AnnualFee_1","AnnualFee_2","AnnualFee_3","AnnualFee_4","AnnualFee_5","Rewards_1","Rewards_2","Rewards_3","Rewards_4","InterestRate_1","InterestRate_2","InterestRate_3","InterestRate_4","InterestRate_5","InterestRate_6","Fees_1","Fees_2","Fees_3","CreditLimit_1","CreditLimit_2","CreditLimit_3","CreditLimit_4","CreditLimit_5","CreditLimit_6"
"R_27I3iXKoAEmzBKK"," 1.482759e+00"," 8.605728e-01","-0.0758828338","-0.245462797","-2.0219860219","-1.563074664"," 0.8155630761"," 8.341611e-01","-8.664953e-02"," 2.559627847"," 1.985264667"," 1.846533e+00","-6.947548e-01","-2.3577842219","-3.338886639","-1.193974e-01","-1.6761100147"," 1.7955073726","-2.729478e+00","-1.5079923039","-0.5618108623"," 1.182121e-01"," 1.9731771057"," 2.7078921410"
"R_ylvUb6apGJfGZKV"," 3.804045e+00","-4.792898e-01","-1.7879559763","-3.907762113"," 2.3709627765","-0.746246373"," 0.5651106490","-2.457028e-01"," 4.268385e-01"," 1.012084475"," 0.552981506"," 7.804960e-01","-4.819096e-01","-0.2763426899","-1.587309762","-2.836653e-01","-0.6500267528"," 0.9336920309","-9.559271e-01"," 0.2056156391"," 0.7471025226"," 1.914929e-01"," 0.0407990101","-0.2290829890"
"R_12bbyqmVtBWIbr8"," 2.738280e+00"," 1.046675e+00","-0.8047266002","-2.538003074","-0.4422247251","-0.675934104"," 0.5553299459"," 6.257729e-01","-5.051687e-01"," 1.507624504"," 2.304321655"," 3.911725e-01","-2.264062e-01","-1.5706922203","-2.406020214"," 3.374552e-01","-1.7491808712"," 1.4117257167","-3.048817e+00","-0.8492085396"," 0.3291898143"," 1.034417e+00"," 1.3311758422"," 1.2032427961"
"R_3R3pRtzTVKPpL6H"," 2.934724e+00"," 2.261421e-01","-1.9266694055","-2.504743817"," 1.2705470139","-1.388187206"," 0.6567758835"," 1.787888e-01"," 5.526225e-01","-0.275706493","-0.254583437","-6.287285e-01"," 2.620459e-01"," 0.6298557521"," 0.267116760","-2.416741e-01"," 0.1003261605"," 0.1413479470"," 2.756848e+00"," 1.1460545567"," 0.3498178803","-9.744407e-01","-1.1219656047","-2.1563139697"
"R_9uzdmWBIIwKq4St"," 1.942537e+00","-2.129771e-01","-1.8041295401","-2.548101000"," 2.6226704380","-0.452366978"," 0.4505171857"," 7.007720e-02","-6.822740e-02"," 0.853398201","-0.313022759"," 3.432328e-02","-6.229142e-01","-0.2064402009"," 0.254655707"," 1.129284e-01","-0.7585762823"," 0.6456479234"," 9.985515e-01"," 1.1326356367"," 1.7255251396"," 1.015795e-01","-1.3344991829","-2.6237926599"
"R_25ub3UXHh9lOj5P"," 1.557974e+00"," 1.019191e-01","-0.4551656690","-1.239131132"," 0.0344036073","-2.091789341"," 0.9500452637"," 4.921450e-01"," 6.495991e-01"," 0.716787162"," 1.230153940"," 5.999798e-01","-1.441196e-01","-1.2608148029","-1.141986466","-2.641407e-01","-0.2314478672"," 0.4955885674","-4.270564e+00","-2.1756546895","-0.6352212461"," 9.203092e-01"," 2.6739264649"," 3.4872043922"
"R_bdrBK2WkQeXtV9T"," 3.589072e+00","-7.403858e-02","-1.2692222214","-3.041658840"," 0.7958472833","-1.371463947"," 0.4932906286"," 4.662296e-01"," 4.119438e-01"," 2.794626260"," 1.894086433"," 1.213864e+00","-6.640387e-01","-2.0598105530","-3.178727752","-2.823355e-01","-1.3827366000"," 1.6650721195","-1.111697e+00","-0.4396956905"," 0.3102237424"," 1.765115e-01"," 0.1137721776"," 0.9508847475"
"R_2CiWzkLZykcwfVL"," 4.274371e+00","-1.202766e-01","-2.2375875123","-4.136968057"," 2.2204608840","-0.605825927"," 0.2372361548"," 4.442088e-02"," 3.241689e-01"," 1.041772476"," 0.410663008"," 2.555164e-01","-5.940505e-01","-0.1654605456","-0.948440754","-2.595432e-01","-0.5577668763"," 0.8173100619"," 1.648234e-01"," 0.8737036868"," 0.8425872602","-1.586448e-01","-0.6421631737","-1.0803064271"
"R_10YhMX0lH3CRvEM"," 6.418202e-01"," 1.022946e+00"," 0.4416726681","-1.516223669","-0.5902154204","-1.779332517"," 0.7898694349"," 1.088262e+00","-9.879912e-02"," 2.928407830"," 2.451376339"," 1.366728e+00","-5.649243e-01","-2.3749496954","-3.806638043"," 3.998797e-01","-1.6357658459"," 1.2358861467","-2.880856e+00","-1.3518900714","-0.3947952014"," 8.002441e-01"," 1.7935426199"," 2.0337550849"
"R_1jOLoMSxqGoGUv6"," 1.327305e+00","-9.514303e-02","-0.8173102604","-2.609867392"," 2.1950160289","-1.503148839"," 1.0292134591"," 3.230631e-01"," 1.508723e-01"," 1.568761591"," 0.277568378"," 1.274131e+00","-3.974101e-01","-0.9652799755","-1.757770923","-1.665769e-01","-0.8140613525"," 0.9806382090"," 8.031325e-01"," 1.2187926797"," 0.4750862287"," 4.290561e-01","-1.2062163338","-1.7198511453"
"R_XzVECyRzBytm66B"," 2.267403e+00","-6.207919e-01","-0.8921703660","-2.545585509"," 1.7911450940","-0.247719442","-0.0636442350","-2.735115e-01"," 5.848752e-01"," 1.100969447"," 1.171278588"," 9.472149e-01","-9.587860e-01","-0.6096839074","-1.650993075","-1.890211e-01"," 0.2083637060","-0.0193426351","-3.991871e+00","-1.1507750703","-0.1936332791"," 1.748569e+00"," 1.8762975959"," 1.7114125483"
"R_2q4Y5JyM4X5YYGr"," 7.920113e-01"," 4.778264e-01","-0.5393152307","-1.463099508"," 0.7325770096","-0.873005437"," 0.4072905803"," 1.117444e+00","-6.517289e-01"," 1.024968401"," 0.021802323","-2.482164e-01","-8.841852e-02","-0.9138228089"," 0.203687042"," 7.023691e-02","-0.3315594620"," 0.2613225503","-7.367430e-01","-0.6062447877"," 1.4131852058","-2.446205e-01"," 0.1451661064"," 0.0292569308"
"R_1cV1mHTSd1c0cbp"," 7.257246e-01","-7.179883e-03"," 0.1228638879","-0.777113697","-0.0642948908","-2.289355683"," 1.0592264996"," 1.307948e+00","-7.781902e-02"," 2.901825527"," 1.461342640"," 1.135023e+00"," 4.519849e-02","-2.4899597138","-3.053430354"," 2.131809e-01","-1.5944221968"," 1.3812412588","-2.488854e+00","-0.9728478486"," 0.0807573993","-5.837223e-02"," 1.0777591338"," 2.3615576065"
"R_3kkckxKDh1qLhZX"," 1.754946e+00"," 1.847864e-01","-0.7206220066","-1.819517919"," 0.6004073545","-0.570841952"," 0.4748226359"," 1.095316e-01","-1.351226e-02"," 3.951847024"," 2.863252943"," 8.698963e-01","-1.080484e+00","-2.7021961474","-3.902316431"," 1.955049e-01","-0.7155084878"," 0.5200035414","-2.353665e+00","-0.1465540542"," 0.0416183101"," 6.422279e-01"," 0.5305800436"," 1.2857929307"
"R_2rJBtlZQRkYjzrM"," 5.368132e-01","-1.515273e-01","-0.2589557944","-0.532665230"," 0.4063352082","-2.103863508"," 1.2825643727"," 8.925578e-01","-7.125862e-02"," 1.382311882"," 1.447630354"," 1.167877e+00"," 3.166271e-01","-2.0863089048","-2.228137518"," 1.893395e-01","-2.0378562916"," 1.8485167981","-1.018829e+00","-0.9022923873","-0.0307293558"," 4.123851e-01"," 0.7956799623"," 0.7437857788"
"R_2uEYI84uEGCyKM0"," 2.183793e+00"," 1.301799e+00","-0.3846972100","-3.093707374","-0.0071875445","-1.310941375"," 0.7946997821"," 7.857728e-01","-2.695312e-01"," 1.350629667"," 0.872008350"," 9.452432e-01","-5.499362e-02","-0.7303340610","-2.382553565"," 5.791269e-01","-0.5862152324"," 0.0070883605","-2.387002e-02"," 0.5505184342"," 1.3335883185"," 1.084644e-02","-0.3321072965","-1.5389758738"
"R_D2ewBHnt8HesmVb"," 3.532106e+00"," 7.966294e-01","-0.9825142229","-3.494614556"," 0.1483938480","-0.969982839"," 0.7261030559"," 3.016502e-01","-5.777042e-02"," 2.510034004"," 1.991763646"," 1.079462e+00","-2.974154e-01","-1.8219641251","-3.461880590"," 6.961896e-01","-1.8652097288"," 1.1690201190","-6.779072e-01"," 0.5064733050"," 0.3231813497","-1.341253e-01"," 0.6237900471","-0.6414122182"
"R_XyLJtLfBPr35WTL"," 2.272894e+00","-5.049815e-03","-0.9242541988","-2.897075946"," 1.5534858548","-0.317291142"," 0.4528807107","-7.476674e-03","-1.281129e-01"," 3.244989006"," 1.771919255"," 1.501902e+00","-5.201351e-01","-2.1294656292","-3.869209109"," 2.234045e-01","-0.7285225953"," 0.5051180937","-1.104388e+00","-0.4599114512"," 0.7156758904","-7.048245e-02"," 0.4101622627"," 0.5089434265"
"R_42A5GEJWRLYX9Vn","-2.372501e-02","-1.251799e-01","-0.7049017121"," 0.839700767"," 0.0141058872","-0.113189418"," 0.3475151542"," 2.269441e-01","-4.612698e-01"," 0.583103186"," 0.064855645","-3.199075e-01"," 4.517814e-01","-0.7451043815","-0.034728376","-1.231377e-01","-0.4294897461"," 0.5526274396","-1.458737e+00"," 0.3521041249"," 1.4233384843"," 1.620512e+00","-0.6456137008","-1.2916038755"
"R_7WADpRFl6ahDRER"," 3.778767e-01","-4.198265e-01","-0.2160801139","-0.367102638"," 0.6251325278","-0.706066344","-0.3434850193"," 1.498957e-01"," 8.996557e-01"," 0.858512531","-0.161999913","-7.537474e-01","-4.720012e-01","-0.3415127196"," 0.870748625"," 1.580984e-01","-0.3964564323"," 0.2383580477"," 2.014440e+00"," 0.9567635775"," 1.2778377092"," 3.423827e-01","-2.1211457087","-2.4702782512"
"R_1gcs3ISqQtMik06","-1.003647e+00"," 4.609652e-01","-0.3027511313"," 0.211267452"," 0.6341658950","-0.968187872","-0.1460790306"," 3.101567e-01"," 8.041102e-01"," 0.572600690","-0.082696534"," 4.507578e-01","-2.899919e-01"," 0.2678232367","-0.918493230"," 2.352609e-01","-1.1422422212"," 0.9069813493","-6.243248e-01","-0.2297375648"," 0.0206423117"," 1.310272e+00"," 0.5666917094","-1.0435441645"
"R_2c6HPlPlCgqiBgK"," 2.489103e+00"," 8.663959e-01","-0.9276277157","-2.689910872"," 0.2620396208","-0.737936947"," 0.2715164162"," 2.064930e-01"," 2.599275e-01"," 3.435334502"," 1.840581314"," 1.575378e+00","-9.991441e-01","-2.6120230281","-3.240126448"," 1.034288e-01","-0.9415016501"," 0.8380728836"," 1.218918e-01"," 0.4305324440"," 0.8535158307"," 3.183372e-02","-0.3350374208","-1.1027363735"
"R_3JfaAM7sVDz4yxf"," 2.388644e+00","-9.647018e-01","-0.6592889114","-2.517583652"," 1.7529303043","-1.576347424"," 0.0249902454"," 7.479348e-01"," 8.034223e-01"," 1.096990280"," 0.602342422"," 3.464756e-01"," 1.531107e-02","-1.2104904397","-0.850628936","-4.243721e-02","-0.6135198061"," 0.6559570115","-3.143964e+00","-0.8290997190","-0.2111569298","-1.793667e-01"," 1.1981781433"," 3.1654092357"
"R_1P8kOB9zZWmkPYe"," 4.017235e+00","-1.388001e-02","-1.6283113810","-3.668676320"," 1.2936325884","-1.678115886"," 0.9244216788"," 4.350894e-01"," 3.186048e-01"," 1.641139925"," 1.413179626"," 8.013830e-01","-3.004974e-01","-1.0418007053","-2.513404460"," 1.642126e-01","-1.3172648472"," 1.1530522621","-1.264893e+00","-0.0353689681"," 0.6749341982"," 2.534677e-01"," 0.1082443346"," 0.2636158079"
"R_1pMucCz8l13FXUT"," 3.891907e+00","-5.665013e-02","-1.7139982652","-4.003715118"," 1.8824565410","-1.669114482"," 0.6987426425"," 8.165563e-01"," 1.538155e-01"," 0.609585657"," 0.100791370"," 5.039637e-02","-1.987748e-01","-0.3332203760","-0.228778214"," 3.435603e-01","-0.8460154890"," 0.5024551718","-4.691890e-02","-0.0740226391"," 1.0308161080","-3.899015e-01","-0.2719230837","-0.2480500198"
"R_ByNztMapPTnbRFn"," 1.931612e+00"," 3.561202e-01","-0.8750749071","-1.649115491"," 0.2364578767"," 0.240497609"," 0.2419318731","-5.693094e-01"," 8.687987e-02"," 0.104944029"," 0.018388904"," 2.376807e-01"," 5.671513e-02","-0.4019572413","-0.015771577","-5.352603e-02"," 0.2792060699","-0.2256800435"," 3.761230e+00"," 1.3492118904"," 0.4301350121","-1.134084e-01","-1.9068862957","-3.5202818954"
"R_2Cs7ccvyNXhBbLa"," 2.792081e+00"," 5.579171e-01","-0.9286615508","-3.542497644"," 1.1211612158","-0.674835456"," 0.7084206510","-3.983990e-01"," 3.648138e-01"," 0.403462255","-0.228201037"," 2.407192e-01","-5.936701e-02"," 0.3910201355","-0.747633503"," 1.707628e-01","-0.7524481765"," 0.5816854171"," 2.467686e+00"," 1.3587896686"," 1.4951108384","-5.871872e-01","-1.1673976794","-3.5670016876"
"R_3EgVEgOTP2bHXMN"," 2.171688e+00"," 1.288461e-01","-0.5255540832","-2.018973524"," 0.2439932982","-1.842864090"," 1.1486534989"," 4.978694e-01"," 1.963412e-01"," 3.089070762"," 2.023360870"," 8.333933e-01","-1.524291e-01","-2.2884218577","-3.504973942"," 1.167809e-01","-2.1845406557"," 2.0677597836","-2.426112e+00","-1.0323318442"," 0.5896625441"," 2.102164e-01"," 1.3675196782"," 1.2910453975"
"R_1GBvLFOXBcqTPsM"," 1.021666e+00"," 1.081624e-01"," 0.4417361050","-2.068396674"," 0.4968324298","-0.151532331"," 0.4742175072","-2.957338e-01","-2.695141e-02"," 2.427175387"," 1.333215692"," 2.012467e+00","-1.135519e+00","-1.9898123208","-2.647527072","-4.644506e-03","-1.0170963376"," 1.0217408433","-2.150220e+00"," 0.0130383789"," 0.3340700223"," 1.416276e+00"," 0.4124183248","-0.0255822308"
"R_28TCjf0ptQ0JK1T"," 2.892761e+00"," 9.295981e-01","-1.2738946802","-3.356912329"," 0.8084480166","-1.100667138"," 1.0492863119","-7.571895e-02"," 1.270998e-01"," 2.350733327"," 1.607987733"," 1.213743e+00","-5.304883e-01","-1.6062699491","-3.035705546"," 3.180007e-01","-2.1570411941"," 1.8390404857","-1.178589e+00"," 0.8424615598"," 0.4021102131"," 1.331908e-01"," 0.3349474389","-0.5341206134"
"R_0DFOsFbuxBNvZYt"," 2.815384e-01"," 8.640339e-01"," 0.8007737545","-0.144523586","-1.8018225254","-1.499796410"," 0.2538670928"," 7.807613e-01"," 4.651680e-01"," 0.592017048"," 0.244498936","-1.055611e-01"," 6.324039e-01","-0.9502868707","-0.413071929","-7.664153e-03","-1.5152923584"," 1.5229565112","-2.006903e+00","-0.3508316607"," 0.4802797462"," 1.451330e+00"," 0.4245669558"," 0.0015580827"
"R_PulJjkCxBIjMj4t"," 4.549999e-01","-1.707410e-01"," 0.0033026454","-0.176768350","-0.1107932193","-1.972647992"," 0.5219139647"," 1.233816e+00"," 2.169181e-01"," 1.372047999"," 0.921347994"," 6.641573e-01"," 8.205522e-02","-1.7715310270","-1.268077446","-2.521511e-01","-1.8265761608"," 2.0787272304","-3.528878e+00","-1.9983789741","-0.6957149808"," 1.003271e+00"," 1.8554384352"," 3.3642634643"
"R_3mmAtffzVQWSCfM"," 2.088993e+00"," 3.856780e-01","-0.0528060320","-2.071796999","-0.3500676674","-1.602794770"," 1.0541025432"," 5.341778e-01"," 1.451443e-02"," 3.385875939"," 2.264522905"," 1.652056e+00","-7.043583e-01","-2.6097270737","-3.988369263"," 2.858210e-02","-0.9486714952"," 0.9200893964","-4.558638e-01"," 0.5451143441"," 0.5796324797"," 3.929826e-02","-0.1291087316","-0.5790725829"
"R_3ozGfEBLqh8vEel"," 1.192085e+00"," 2.044037e-01","-0.0669938460","-2.107580668"," 0.7780860490","-0.853860018"," 0.2120239508"," 2.745669e-02"," 6.143794e-01"," 3.688956868"," 1.836919906"," 1.413951e+00","-9.500432e-01","-2.5566541386","-3.433130090"," 8.094611e-02","-0.9960002281"," 0.9150541211","-2.432820e+00","-1.2512101612","-0.0871843756"," 2.343780e-01"," 1.4192629529"," 2.1175734265"
"R_0CGkYM28eU5wfy9"," 2.266259e+00"," 1.276688e+00","-0.8832203167","-2.672156005"," 0.0124287755","-1.115101408"," 0.8986225703"," 6.275948e-01","-4.111159e-01"," 2.425224371"," 0.986229712"," 9.797342e-01"," 2.251371e-01","-2.0445029873","-2.571822422"," 8.733711e-01","-1.5350294079"," 0.6616583541","-3.515167e-01"," 0.9025486214"," 0.9312248850","-6.169838e-01","-0.2341340361","-0.6311389488"
"R_9uh8OCZRfZZ1eMh"," 3.260413e+00"," 6.452119e-01","-0.8688410110","-2.894875612","-0.1419081547","-1.977940273"," 0.6770599955"," 9.760585e-01"," 3.248218e-01"," 2.330782625"," 1.701654656"," 5.963777e-01","-4.967118e-01","-1.9088420371","-2.223261235","-6.570284e-02","-0.8533043701"," 0.9190072141","-2.812856e+00","-1.4712793660","-0.0572577497"," 5.648784e-01"," 1.9582752459"," 1.8182390264"
"R_1K0HTupEaBXjzLD"," 1.259243e+00"," 6.702376e-01","-0.7205788510","-1.288428236"," 0.0795260892","-1.283341193"," 0.7662023654"," 3.019629e-02"," 4.869425e-01"," 3.483070719"," 1.871596587"," 1.392380e+00","-2.696992e-01","-2.5759788653","-3.901369482"," 1.360106e-02","-2.4248334123"," 2.4112323541","-1.178167e+00","-0.6066777202"," 0.4251276885"," 5.480341e-01"," 0.6155110763"," 0.1961713933"
"R_1K23LVOPhjatgqU"," 2.263648e+00"," 2.780925e-01","-1.4203615161","-3.162356344"," 2.0409775825","-0.552206591"," 0.3017321052","-6.014126e-03"," 2.564886e-01"," 0.035127447"," 0.128225250","-7.602975e-02","-1.492965e-01"," 0.2901097230","-0.228136181"," 8.522266e-02"," 0.1368664302","-0.2220890858"," 2.642331e+00"," 2.0122594243"," 0.6221232036","-5.492765e-01","-1.5574732284","-3.1699636166"
"R_1H652fp4JzhWxhh"," 2.272642e+00"," 8.352586e-01","-0.5672200362","-2.000641880","-0.5400381720","-0.322918753"," 0.8223829818","-1.312307e-01","-3.682335e-01"," 1.721557157"," 0.745672041"," 5.890667e-01","-2.868413e-01","-1.5793744226","-1.190080153"," 4.166892e-01","-2.4351152106"," 2.0184260037"," 1.038238e+00"," 0.3759647118"," 0.8291436005","-5.851200e-01","-0.2867238164","-1.3715024316"
"R_3nCWlfeg5BEExVl"," 3.611423e+00","-4.274873e-02","-1.9732089503","-3.889524987"," 2.2940596603","-1.747459909"," 1.0860890518"," 2.860584e-02"," 6.327650e-01"," 0.236186498"," 0.597543627"," 3.108588e-01"," 1.969902e-01","-0.0177121879","-1.323867006","-1.783394e-01","-1.0252784582"," 1.2036178333","-1.312534e+00","-0.0575662918"," 0.1195541727"," 3.132774e-04"," 0.6808145306"," 0.5694186303"
"R_3qQHY5jpL8qU05q"," 6.441460e-01"," 7.900814e-02","-0.0526307681","-1.150992299"," 0.4804689230","-1.192374556"," 0.1243111187"," 1.142290e+00","-7.422677e-02"," 1.169182286"," 0.857879189"," 1.399151e+00","-1.076281e+00","-0.4494123809","-1.900518958"," 6.258324e-02","-0.7481427638"," 0.6855595265","-2.913802e+00","-1.6019322160","-0.2798992728"," 7.684246e-01"," 2.3494062802"," 1.6778026631"
"R_3mgzXSYe6bSWsA4"," 1.605709e+00"," 4.977741e-01","-0.7947739072","-1.171714073","-0.1369947680","-1.460764679"," 0.4002648145"," 2.038390e-01"," 8.566608e-01"," 1.835178477"," 0.655404633"," 8.836481e-01","-1.032347e-01","-1.2958045575","-1.975192024","-3.028816e-01"," 0.1836907062"," 0.1191908632"," 1.992400e+00","-0.2262984379"," 0.6850217142","-1.323759e+00","-0.6884964654","-0.4388681221"
"R_Y9T9RkYr40sqyGJ"," 2.378316e+00"," 3.609987e-01","-0.3684633985","-1.943191150","-0.4276599717","-1.590046918"," 0.7707808055"," 1.017872e+00","-1.986057e-01"," 3.532098688"," 2.492811020"," 1.053629e+00","-6.768664e-01","-2.7940404243","-3.607632109"," 1.055708e-02","-1.6069994593"," 1.5964423813","-2.240938e+00","-0.6569499347","-0.1117298118"," 7.697913e-01"," 1.1454652677"," 1.0943610975"
"R_1nPkup7vabFMr1v"," 6.053496e-01"," 8.466051e-01","-0.4659884415","-0.547006267","-0.4389600174"," 0.082061387"," 0.4477657454","-7.018333e-02","-4.596438e-01"," 1.768293327"," 1.536123066"," 9.070608e-01"," 1.867307e-01","-1.9895860503","-2.408621828"," 5.880167e-01","-0.7141010878"," 0.1260843634"," 8.133211e-01"," 1.8281690329"," 1.3965748329"," 5.844320e-01","-1.4233248253","-3.1991721835"
"R_2ZQAbeKvOAEbryo"," 2.570769e+00"," 7.840266e-01","-1.4073551911","-1.889624145","-0.0578167967","-1.634864739"," 0.9663494970"," 3.869859e-01"," 2.815293e-01"," 2.421307307"," 1.178495630"," 9.812324e-01","-9.390521e-01","-2.1694784731","-1.472504754","-4.464459e-01","-0.7275099072"," 1.1739558342"," 1.490433e+00"," 0.4019795210","-0.2993593343","-7.378380e-01","-0.0809346564","-0.7742806603"
"R_2U8SBZssaMjTwqE"," 3.090533e+00"," 4.658865e-01","-1.0830038142","-3.629957243"," 1.1565412841","-0.993738568"," 0.7232793635","-1.940106e-01"," 4.644698e-01"," 2.773602712"," 2.280472203"," 1.415426e+00","-5.893982e-01","-2.0806576396","-3.799445027"," 1.124513e-01","-0.5346456015"," 0.4221943411","-2.906019e+00","-0.2826301362"," 0.3167189203"," 1.197009e+00"," 1.1509022778"," 0.5240190465"
"R_1OPJSR6Iec1VtmL"," 9.036905e-01"," 7.650747e-01","-0.2839130329","-0.960685911","-0.4241662585","-1.342338929"," 0.1227999072"," 8.633512e-01"," 3.561878e-01"," 3.422334308"," 2.108532256"," 1.142671e+00","-1.235229e+00","-2.2218297022","-3.216478190","-1.937747e-01","-1.6972363188"," 1.8910109869","-1.818229e+00","-0.4163226570","-0.1767332051"," 9.180469e-01"," 1.4894955776"," 0.0037420989"
"R_qxadHS8JtLAM0ff"," 2.659943e+00","-7.801473e-02","-1.0460144374","-2.824558219"," 1.2886442671","-0.755290015"," 0.0937002829"," 2.978739e-01"," 3.637158e-01"," 1.578386755"," 1.467611816"," 6.545746e-01","-5.584702e-01","-0.7211967512","-2.420906286","-2.057909e-01","-1.9178705356"," 2.1236614371","-3.758061e+00","-1.2108252713","-0.1889270463"," 1.039171e+00"," 1.3178106497"," 2.8008310374"
"R_1kUixJzl22menVX"," 1.183546e+00"," 5.163385e-01"," 0.5253348270","-1.890823044","-0.3343958662","-2.012062302"," 0.3737329654"," 1.506585e+00"," 1.317447e-01"," 2.710963747"," 0.839791622"," 1.359088e+00","-6.392130e-01","-2.2734564278","-1.997174264","-2.051186e-01","-0.6242924464"," 0.8294110717","-4.860964e-01","-0.6395092364","-0.4950287838","-1.745668e-01"," 0.8224252479"," 0.9727760152"
"R_3lXliC1lyNPI8lD"," 2.823803e+00"," 7.358213e-01","-0.7677707638","-2.462649005","-0.3292045092","-1.333139757"," 0.9402651828"," 7.347446e-01","-3.418701e-01"," 3.934160722"," 2.133446007"," 1.338663e+00","-5.406968e-01","-2.7436302692","-4.121942601"," 1.654733e-01","-1.6041155753"," 1.4386422975","-9.407443e-01","-0.0426744129"," 0.4147389963"," 4.520819e-01"," 0.3206373313","-0.2040395483"
"R_aWcIiH7rDf8NtqV"," 4.203062e-01","-2.432946e-01","-0.6897354220"," 0.080978628"," 0.4317452492","-1.146651433"," 0.9966609614","-8.019834e-02"," 2.301888e-01","-0.191132275","-1.059959483"," 9.743338e-02"," 8.138947e-01"," 0.6365807530","-0.296817065","-5.608712e-02","-0.7123895340"," 0.7684766553"," 2.844342e+00"," 0.4327943626"," 0.8332801602","-4.186401e-01","-1.0643893009","-2.6273869844"
"R_1jjgKUfdVTpSAwL"," 4.145238e+00","-5.488532e-02","-1.6258378444","-3.777498252"," 1.3129836615","-1.303614915"," 0.6235437486"," 2.567515e-01"," 4.233197e-01"," 1.397308878"," 1.675587446"," 7.208255e-01","-2.653138e-01","-1.0380511392","-2.490356865","-2.044462e-01","-0.6909277644"," 0.8953739290","-2.761230e+00","-0.6758934236"," 0.1113212933"," 7.914156e-01"," 1.4341737397"," 1.1002124938"
"R_3Mgp1J1Om1vUb7j"," 2.301364e+00"," 3.359979e-01","-0.6448836369","-2.106951061"," 0.1144730103","-1.199168530"," 1.0270826880"," 3.082201e-01","-1.361343e-01"," 3.592572280"," 2.204776301"," 1.450327e+00","-1.023799e+00","-2.2838957543","-3.939980955"," 1.268548e-01","-2.2141300807"," 2.0872752882","-1.698871e+00","-0.6133092067"," 0.3390150416"," 4.719112e-01"," 1.1769546751"," 0.3242990991"
"R_z86bLmZqsecLMBj"," 2.029269e+00"," 5.230088e-01","-1.0105210560","-3.241301253"," 1.6995448113","-0.828345225"," 0.3937503987"," 2.920374e-02"," 4.053911e-01"," 2.922724381"," 1.287796356"," 1.179554e+00","-5.994489e-01","-1.4163450342","-3.374280861"," 3.283623e-01","-1.2497850628"," 0.9214227850"," 8.752254e-01"," 1.1956362685"," 0.9910685481"," 2.016560e-01","-1.0402621946","-2.2233239775"
"R_2UhpQPZjbu20K9R"," 1.456390e+00"," 3.383428e-01","-0.2055860849","-1.169369840","-0.4197768427","-1.899981841"," 1.0828652001"," 7.291257e-01"," 8.799090e-02"," 2.873515612"," 1.574590074"," 7.899684e-01","-2.650075e-01","-2.0236899799","-2.949376659","-3.064109e-01","-2.4121739832"," 2.7185848525","-1.144652e-01","-0.1669803728"," 0.4702746493"," 8.285186e-02","-0.1443237514","-0.1273571446"
"R_3JfH0g9bwXPjIJ3"," 3.815912e+00","-2.874625e-01","-1.5578512789","-3.752946618"," 1.7823488994","-0.183988599"," 0.1556284672","-4.616581e-01"," 4.900182e-01"," 0.784442224"," 1.079301736"," 4.133231e-01","-3.448264e-01","-0.6320437934","-1.300196783"," 4.358906e-02"," 0.1856424066","-0.2292314620","-9.216608e-01"," 0.5541392088"," 0.9407842917"," 7.539928e-01","-0.0859174873","-1.2413380356"
"R_1Dvwjob87CPrVOg"," 1.223000e+00"," 3.342561e-01","-0.2011030168","-2.001307055"," 0.6451537900","-2.213064324"," 1.2777068428"," 1.467255e+00","-5.318979e-01"," 1.697365827"," 1.495591983"," 1.995183e-01"," 1.551132e-01","-1.4816957684","-2.065893486","-4.187106e-02","-1.4317472653"," 1.4736183246","-2.777346e+00","-0.3883696667","-0.1034068045"," 4.883667e-01"," 1.3270227344"," 1.4537334044"
"R_eR5TGyupBpA381H","-3.668352e-01","-5.033554e-01","-0.2765321461"," 0.634720263"," 0.5120025330","-0.039158034","-0.7546473407"," 3.161215e-01"," 4.776839e-01","-0.440120222"," 0.694297681","-1.860078e-01","-2.570616e-01","-0.0450044904"," 0.233896417","-5.455967e-01"," 0.1965233117"," 0.3490734358","-7.600911e-01","-0.1789724635","-0.8517782819"," 1.028589e+00"," 0.3456553888"," 0.4165977928"
"R_2XdphuuHRPXM6Ag"," 3.003234e+00"," 5.364012e-01","-0.8092679664","-2.373007253","-0.3573602279","-1.436412628"," 0.7730838925"," 6.556743e-01"," 7.654437e-03"," 2.062385542"," 1.607297746"," 6.795280e-01"," 1.402121e-03","-2.2075598309","-2.143053598"," 4.550764e-01","-2.1731174441"," 1.7180410941","-3.003462e-01"," 0.4063662612"," 0.8170661724"," 4.148558e-02","-0.4001583266","-0.5644134927"
"R_10w4l89QEwxvthW"," 1.067472e+00"," 2.808470e-01","-0.3234472254","-1.363062526"," 0.3381903324","-0.514107621"," 0.3221897396"," 8.731471e-02"," 1.046032e-01"," 3.641143000"," 2.282210009"," 1.304629e+00","-9.168962e-01","-2.4974673152","-3.813618387"," 3.700191e-01","-2.1352332577"," 1.7652141270","-3.316544e-01","-0.3574712950"," 0.6685248257"," 1.418164e-01"," 0.2684210977","-0.3896366270"
